Order ID,Customer Name,Product,Category,Order Date,Quantity,Price,Total
ORD04627,Megan Ellis,LED Monitor,Electronics,2024-10-16,4,200,800
ORD04628,Virginia Edwards,Water Bottle,Accessories,2025-01-03,3,20,60
ORD04629,Elijah Sanchez,LED Monitor,Electronics,2023-04-28,1,200,200
ORD04630,Hector Lyons,Desk Chair,Furniture,2023-02-26,1,150,150
ORD04631,John King,Headphones,Electronics,2023-06-17,5,100,500
ORD04632,Patricia Kelly,Headphones,Electronics,2024-10-06,1,100,100
ORD04633,Kenneth Kaufman,LED Monitor,Electronics,2024-09-26,3,200,600
ORD04634,Brandon Stephens,Office Desk,Furniture,2024-05-09,5,300,1500
ORD04635,Andrew Taylor,LED Monitor,Electronics,2024-06-02,4,200,800
ORD04636,Erika Moore,Tablet,Electronics,2023-02-22,1,350,350
ORD04637,Philip Thompson,Office Desk,Furniture,2023-06-03,4,300,1200
ORD04638,Jessica Kim,Water Bottle,Accessories,2022-12-11,2,20,40
ORD04639,Billy Davis,LED Monitor,Electronics,2024-07-28,5,200,1000
ORD04640,Katie Frazier,Water Bottle,Accessories,2024-08-27,3,20,60
ORD04641,John Malone,Coffee Maker,Home Appliance,2024-05-06,5,70,350
ORD04642,Michael Evans,Desk Chair,Furniture,2022-08-14,5,150,750
ORD04643,Brad Petersen,Tablet,Electronics,2023-03-12,4,350,1400
ORD04644,Rhonda Kennedy,Water Bottle,Accessories,2024-08-31,1,20,20
ORD04645,Jordan Jimenez,LED Monitor,Electronics,2024-08-15,2,200,400
ORD04646,Andrew Morris,Water Bottle,Accessories,2023-02-23,2,20,40
ORD04647,Alexis Dougherty,Smartphone,Electronics,2023-08-24,1,600,600
ORD04648,Jamie Willis,Office Desk,Furniture,2024-04-14,2,300,600
ORD04649,Julia Luna DVM,Water Bottle,Accessories,2023-01-02,4,20,80
ORD04650,Molly Reyes,Coffee Maker,Home Appliance,2023-07-07,4,70,280
ORD04651,Renee Morse,Office Desk,Furniture,2025-04-18,1,300,300
ORD04652,Kimberly Myers,Desk Chair,Furniture,2022-07-29,3,150,450
ORD04653,Richard Smith,Desk Chair,Furniture,2023-09-20,5,150,750
ORD04654,Daniel Watson,Headphones,Electronics,2024-08-09,5,100,500
ORD04655,Sheila Martinez,Office Desk,Furniture,2025-01-30,4,300,1200
ORD04656,Jason Stone,Coffee Maker,Home Appliance,2023-11-10,1,70,70
ORD04657,Megan Bean,LED Monitor,Electronics,2024-12-05,3,200,600
ORD04658,Jacqueline Carter,LED Monitor,Electronics,2024-12-07,2,200,400
ORD04659,Gary Small,Office Desk,Furniture,2025-04-22,4,300,1200
ORD04660,John Butler,Headphones,Electronics,2023-12-28,3,100,300
ORD04661,William Gardner,Office Desk,Furniture,2025-04-20,3,300,900
ORD04662,Scott Barber,Water Bottle,Accessories,2024-10-25,1,20,20
ORD04663,Bob Jones,Backpack,Accessories,2024-11-04,1,50,50
ORD04664,Catherine Watts,Tablet,Electronics,2023-11-04,5,350,1750
ORD04665,Richard Hurst,Tablet,Electronics,2024-10-26,2,350,700
ORD04666,Tiffany Martinez,Laptop,Electronics,2022-05-29,1,800,800
ORD04667,Larry Patterson,Coffee Maker,Home Appliance,2023-05-08,1,70,70
ORD04668,Brian Thomas,Laptop,Electronics,2024-04-15,1,800,800
ORD04669,Kristina Jones,Tablet,Electronics,2023-02-09,4,350,1400
ORD04670,Robert Cooper DDS,Desk Chair,Furniture,2023-04-10,2,150,300
ORD04671,Samantha Gutierrez,Coffee Maker,Home Appliance,2022-11-08,2,70,140
ORD04672,Andrew Moore,Headphones,Electronics,2023-01-13,1,100,100
ORD04673,Rebekah Jenkins,Headphones,Electronics,2022-10-29,5,100,500
ORD04674,Maria Brown,Smartphone,Electronics,2023-05-15,5,600,3000
ORD04675,Erica Smith,Laptop,Electronics,2023-09-05,1,800,800
ORD04676,Lori Miller,Desk Chair,Furniture,2024-08-11,4,150,600
ORD04677,Madeline Chapman,LED Monitor,Electronics,2023-08-03,4,200,800
ORD04678,Erin Smith,Headphones,Electronics,2025-05-02,4,100,400
ORD04679,Cory Gonzalez,Laptop,Electronics,2022-06-14,3,800,2400
ORD04680,Timothy Hester,Tablet,Electronics,2024-06-21,2,350,700
ORD04681,Dr. Morgan Lawrence DVM,Desk Chair,Furniture,2024-12-15,3,150,450
ORD04682,Alicia Crawford,LED Monitor,Electronics,2022-11-01,3,200,600
ORD04683,Yvonne Nelson,Smartphone,Electronics,2024-05-05,1,600,600
ORD04684,Melanie Nguyen,Desk Chair,Furniture,2024-05-10,1,150,150
ORD04685,Donald Christian,Desk Chair,Furniture,2024-06-06,3,150,450
ORD04686,Juan Morris,Backpack,Accessories,2024-07-30,1,50,50
ORD04687,Tracie Nielsen,Laptop,Electronics,2022-09-11,4,800,3200
ORD04688,Harold Adkins,Backpack,Accessories,2024-12-31,1,50,50
ORD04689,Ruben Taylor,Office Desk,Furniture,2022-12-20,5,300,1500
ORD04690,Jennifer Dixon,Desk Chair,Furniture,2023-01-21,5,150,750
ORD04691,Daniel Robinson,Desk Chair,Furniture,2024-01-13,2,150,300
ORD04692,Kelly Reed,Office Desk,Furniture,2023-08-31,4,300,1200
ORD04693,Shane Potter,Desk Chair,Furniture,2022-10-17,5,150,750
ORD04694,Victoria Hebert,Office Desk,Furniture,2025-03-08,2,300,600
ORD04695,Cynthia Wiley,LED Monitor,Electronics,2024-09-09,3,200,600
ORD04696,Michelle Park,Tablet,Electronics,2022-12-29,2,350,700
ORD04697,Mark Holt,LED Monitor,Electronics,2023-09-27,3,200,600
ORD04698,Alyssa Rangel,Laptop,Electronics,2024-03-18,2,800,1600
ORD04699,Joy Villarreal,Smartphone,Electronics,2023-05-04,2,600,1200
ORD04700,Melissa Hall,Headphones,Electronics,2023-12-18,4,100,400
ORD04701,Stephanie Lynch,Water Bottle,Accessories,2023-02-26,1,20,20
ORD04702,Charles Gonzalez,Backpack,Accessories,2024-08-25,5,50,250
ORD04703,Jacob Grant,Smartphone,Electronics,2025-01-04,4,600,2400
ORD04704,James Newman,Office Desk,Furniture,2024-12-13,5,300,1500
ORD04705,Ronald Snyder,Backpack,Accessories,2022-07-12,1,50,50
ORD04706,Melissa Moran DVM,Water Bottle,Accessories,2022-10-29,5,20,100
ORD04707,William James,Backpack,Accessories,2023-03-31,2,50,100
ORD04708,Monica Nguyen,Office Desk,Furniture,2023-04-22,2,300,600
ORD04709,Carlos Noble,Smartphone,Electronics,2024-05-13,5,600,3000
ORD04710,Derrick Vasquez,Laptop,Electronics,2024-07-24,5,800,4000
ORD04711,Carol Archer,Water Bottle,Accessories,2024-11-19,4,20,80
ORD04712,Emily Steele,Water Bottle,Accessories,2024-05-14,5,20,100
ORD04713,Deborah Kaiser DVM,Backpack,Accessories,2024-03-18,2,50,100
ORD04714,Michael Simpson,Smartphone,Electronics,2024-03-08,5,600,3000
ORD04715,Scott Benton,Laptop,Electronics,2022-08-28,2,800,1600
ORD04716,Larry Barnes,Water Bottle,Accessories,2022-11-16,2,20,40
ORD04717,Sheryl Colon,Backpack,Accessories,2024-07-10,5,50,250
ORD04718,Holly Strong,Water Bottle,Accessories,2023-01-06,3,20,60
ORD04719,Mark Bates,LED Monitor,Electronics,2024-06-02,3,200,600
ORD04720,Christopher Smith,Office Desk,Furniture,2024-06-18,1,300,300
ORD04721,Emily Moody,Water Bottle,Accessories,2023-08-23,5,20,100
ORD04722,Ronald Lewis,Headphones,Electronics,2024-10-02,5,100,500
ORD04723,Thomas Andersen,Headphones,Electronics,2022-11-26,3,100,300
ORD04724,Chris Vincent,Tablet,Electronics,2022-09-02,4,350,1400
ORD04725,Kristi Allen,Headphones,Electronics,2023-08-18,4,100,400
ORD04726,Brandon Ryan,Tablet,Electronics,2024-12-21,4,350,1400
ORD04727,Laura Farrell MD,Desk Chair,Furniture,2022-10-16,1,150,150
ORD04728,Erica Anderson,Headphones,Electronics,2022-06-03,5,100,500
ORD04729,Renee Dillon,Water Bottle,Accessories,2025-03-26,2,20,40
ORD04730,Anne Zhang,Smartphone,Electronics,2025-02-23,4,600,2400
ORD04731,Courtney Patton,Water Bottle,Accessories,2023-03-07,3,20,60
ORD04732,Spencer Jackson,Tablet,Electronics,2023-09-14,1,350,350
ORD04733,Grant Bowman PhD,Backpack,Accessories,2025-02-28,1,50,50
ORD04734,Kayla Garrison,Tablet,Electronics,2023-10-21,4,350,1400
ORD04735,Dwayne Valdez,Desk Chair,Furniture,2023-07-20,3,150,450
ORD04736,Tonya Moore,LED Monitor,Electronics,2024-01-11,4,200,800
ORD04737,Melissa Conway,Backpack,Accessories,2025-04-10,1,50,50
ORD04738,Henry Green,Coffee Maker,Home Appliance,2024-03-21,5,70,350
ORD04739,Aaron Martinez,Laptop,Electronics,2025-01-26,1,800,800
ORD04740,Thomas Morales,Tablet,Electronics,2024-06-12,1,350,350
ORD04741,Kevin Nelson,Desk Chair,Furniture,2024-11-17,2,150,300
ORD04742,Jeffrey Morris,Headphones,Electronics,2023-12-24,3,100,300
ORD04743,Marie Thornton,Desk Chair,Furniture,2024-03-29,3,150,450
ORD04744,Daniel Carter,Water Bottle,Accessories,2022-12-21,4,20,80
ORD04745,Alice Deleon,Tablet,Electronics,2025-01-17,5,350,1750
ORD04746,Pamela Dean,Desk Chair,Furniture,2023-09-13,2,150,300
ORD04747,Christina Lawson,Water Bottle,Accessories,2023-06-30,3,20,60
ORD04748,Heidi Gutierrez,Laptop,Electronics,2024-04-07,2,800,1600
ORD04749,John Ross,Tablet,Electronics,2023-05-26,1,350,350
ORD04750,Joseph Neal,Office Desk,Furniture,2024-04-17,5,300,1500
ORD04751,Aaron Alexander,Backpack,Accessories,2024-10-01,3,50,150
ORD04752,Dr. David Moore,LED Monitor,Electronics,2022-12-08,3,200,600
ORD04753,Stacy Christensen,Tablet,Electronics,2024-01-13,2,350,700
ORD04754,Patrick Johnston,Backpack,Accessories,2023-05-12,2,50,100
ORD04755,Taylor Young,Tablet,Electronics,2022-10-04,5,350,1750
ORD04756,Derrick Kane,Smartphone,Electronics,2022-09-23,1,600,600
ORD04757,Adam Mills,Tablet,Electronics,2023-04-17,1,350,350
ORD04758,Kathryn Ramirez,Office Desk,Furniture,2022-06-25,3,300,900
ORD04759,Sharon Davis,Backpack,Accessories,2022-09-29,5,50,250
ORD04760,Jessica Scott,Tablet,Electronics,2024-08-15,1,350,350
ORD04761,John Cohen,Water Bottle,Accessories,2022-09-21,2,20,40
ORD04762,James Ballard,Smartphone,Electronics,2024-09-03,1,600,600
ORD04763,Peter Wilson,Tablet,Electronics,2024-12-18,3,350,1050
ORD04764,Jamie Stevenson,LED Monitor,Electronics,2022-09-11,3,200,600
ORD04765,Ryan English,Tablet,Electronics,2024-06-10,2,350,700
ORD04766,Chelsea Pugh,Office Desk,Furniture,2023-05-11,3,300,900
ORD04767,Billy Goodwin,Coffee Maker,Home Appliance,2022-06-02,3,70,210
ORD04768,Erika Baker,LED Monitor,Electronics,2024-07-19,2,200,400
ORD04769,Stephen Wilkins,Water Bottle,Accessories,2024-04-12,3,20,60
ORD04770,Whitney Phillips,Headphones,Electronics,2023-10-05,4,100,400
ORD04771,Gary Reyes,Coffee Maker,Home Appliance,2022-06-06,3,70,210
ORD04772,Laura Coleman,Tablet,Electronics,2024-05-12,2,350,700
ORD04773,Matthew Drake,Office Desk,Furniture,2024-08-18,2,300,600
ORD04774,Robert Davis,LED Monitor,Electronics,2024-02-17,1,200,200
ORD04775,Mr. Troy Luna,Backpack,Accessories,2024-01-31,4,50,200
ORD04776,Deborah Barber,Smartphone,Electronics,2023-11-17,1,600,600
ORD04777,Natasha Williams,Office Desk,Furniture,2024-09-26,4,300,1200
ORD04778,Timothy Johnson,Backpack,Accessories,2024-11-25,4,50,200
ORD04779,David Foster,Smartphone,Electronics,2022-12-05,3,600,1800
ORD04780,Amanda Porter,Water Bottle,Accessories,2023-06-28,1,20,20
ORD04781,Brian Smith,Tablet,Electronics,2023-03-04,1,350,350
ORD04782,Ashley Johnson,Desk Chair,Furniture,2023-08-29,5,150,750
ORD04783,Mrs. Emily Lynch,Office Desk,Furniture,2024-08-10,4,300,1200
ORD04784,Patrick Jones,LED Monitor,Electronics,2024-02-06,2,200,400
ORD04785,Amanda Bryant,Laptop,Electronics,2024-05-20,3,800,2400
ORD04786,Marcus Pearson,Coffee Maker,Home Appliance,2025-03-25,2,70,140
ORD04787,Matthew Cardenas,Headphones,Electronics,2023-11-16,1,100,100
ORD04788,Zachary Keith,Laptop,Electronics,2024-10-30,3,800,2400
ORD04789,Destiny Hawkins,Coffee Maker,Home Appliance,2024-04-01,2,70,140
ORD04790,Terrence Mercer,Backpack,Accessories,2024-03-18,2,50,100
ORD04791,Vicki Long,Coffee Maker,Home Appliance,2025-03-14,5,70,350
ORD04792,Brittany Carney,LED Monitor,Electronics,2024-12-25,4,200,800
ORD04793,Angela French,Water Bottle,Accessories,2024-05-16,2,20,40
ORD04794,Mr. Cameron Cannon,LED Monitor,Electronics,2022-12-19,1,200,200
ORD04795,Melanie Combs,Tablet,Electronics,2022-09-22,4,350,1400
ORD04796,Nicholas Garcia,Headphones,Electronics,2024-03-31,1,100,100
ORD04797,Cheryl Walton,LED Monitor,Electronics,2023-02-23,5,200,1000
ORD04798,Monique Sawyer,Water Bottle,Accessories,2025-02-07,4,20,80
ORD04799,Melissa Carney,Water Bottle,Accessories,2024-06-09,3,20,60
ORD04800,Gregory Klein,Smartphone,Electronics,2024-05-26,1,600,600
ORD04801,Levi Willis,Smartphone,Electronics,2024-06-29,2,600,1200
ORD04802,Kyle Delgado DVM,Water Bottle,Accessories,2022-11-17,2,20,40
ORD04803,Ivan Chandler,Desk Chair,Furniture,2022-12-31,5,150,750
ORD04804,Matthew Cameron,Headphones,Electronics,2024-02-21,4,100,400
ORD04805,Cheryl Moore,Backpack,Accessories,2022-07-13,4,50,200
ORD04806,Lisa Martin,Tablet,Electronics,2024-12-30,5,350,1750
ORD04807,Edward Foster,Office Desk,Furniture,2023-08-01,4,300,1200
ORD04808,Christian Johnson,Headphones,Electronics,2023-04-25,2,100,200
ORD04809,Teresa Adams,Backpack,Accessories,2022-06-19,4,50,200
ORD04810,Jason Owens,Headphones,Electronics,2024-05-11,1,100,100
ORD04811,Brian Drake,LED Monitor,Electronics,2023-07-18,5,200,1000
ORD04812,James Salazar,Headphones,Electronics,2025-04-01,3,100,300
ORD04813,Julie Schultz,Laptop,Electronics,2024-10-18,3,800,2400
ORD04814,Jeremy Burch,Laptop,Electronics,2022-09-03,4,800,3200
ORD04815,Keith Sanchez,LED Monitor,Electronics,2023-12-03,3,200,600
ORD04816,Kirsten Smith,Desk Chair,Furniture,2023-09-15,2,150,300
ORD04817,Lisa Dunn,Coffee Maker,Home Appliance,2022-07-15,4,70,280
ORD04818,Michelle Jones,Headphones,Electronics,2023-09-19,5,100,500
ORD04819,Jeffrey Woodard,Backpack,Accessories,2022-07-08,1,50,50
ORD04820,Sarah Carney,Coffee Maker,Home Appliance,2023-05-18,4,70,280
ORD04821,Brian Hickman,Backpack,Accessories,2024-04-10,1,50,50
ORD04822,Glenn Sullivan,Backpack,Accessories,2025-05-11,1,50,50
ORD04823,Rebecca Carter,Coffee Maker,Home Appliance,2023-02-21,5,70,350
ORD04824,Mary Jordan,Smartphone,Electronics,2023-05-25,3,600,1800
ORD04825,Heather Vega,Headphones,Electronics,2024-04-16,1,100,100
ORD04826,Ronald Hoover,Laptop,Electronics,2022-10-14,2,800,1600
ORD04827,Joshua Carrillo,Laptop,Electronics,2023-02-04,1,800,800
ORD04828,Carla Lee,Desk Chair,Furniture,2024-12-10,4,150,600
ORD04829,Jonathan Bush,Office Desk,Furniture,2025-03-17,4,300,1200
ORD04830,Pedro Parrish,LED Monitor,Electronics,2025-03-17,3,200,600
ORD04831,Kimberly Allen,Headphones,Electronics,2022-06-09,1,100,100
ORD04832,Matthew Garcia,Office Desk,Furniture,2022-11-14,5,300,1500
ORD04833,Douglas Bryant,LED Monitor,Electronics,2023-06-05,1,200,200
ORD04834,Roy Vaughan,Water Bottle,Accessories,2024-03-24,4,20,80
ORD04835,Barbara Brown,Water Bottle,Accessories,2023-01-09,2,20,40
ORD04836,Yvonne Hammond,Smartphone,Electronics,2024-05-05,5,600,3000
ORD04837,Brittany Esparza,Coffee Maker,Home Appliance,2024-09-14,1,70,70
ORD04838,Kelly Waters,LED Monitor,Electronics,2024-12-05,4,200,800
ORD04839,Brian Gallagher,Laptop,Electronics,2024-10-07,4,800,3200
ORD04840,Matthew Rasmussen,Desk Chair,Furniture,2022-11-13,4,150,600
ORD04841,David Perez,Coffee Maker,Home Appliance,2024-04-27,2,70,140
ORD04842,Daniel Thomas,Smartphone,Electronics,2024-06-30,4,600,2400
ORD04843,Michael Smith,Water Bottle,Accessories,2023-05-08,2,20,40
ORD04844,Carla Walters,LED Monitor,Electronics,2024-08-12,4,200,800
ORD04845,Alexandria Harris,LED Monitor,Electronics,2023-01-04,1,200,200
ORD04846,Thomas Patterson,Coffee Maker,Home Appliance,2024-12-17,5,70,350
ORD04847,Jamie Palmer,Coffee Maker,Home Appliance,2023-08-25,5,70,350
ORD04848,Deborah Walker,Tablet,Electronics,2022-12-17,4,350,1400
ORD04849,Brittany Anderson,Smartphone,Electronics,2023-04-20,4,600,2400
ORD04850,Melissa Kelly,LED Monitor,Electronics,2024-03-16,4,200,800
ORD04851,Richard Garcia,Desk Chair,Furniture,2024-03-15,3,150,450
ORD04852,Roberto Porter,LED Monitor,Electronics,2023-08-07,3,200,600
ORD04853,Patrick Lee,Backpack,Accessories,2024-11-05,3,50,150
ORD04854,Joshua Quinn,Smartphone,Electronics,2023-04-08,2,600,1200
ORD04855,Patrick Gutierrez,Backpack,Accessories,2024-12-04,4,50,200
ORD04856,Lisa Nelson,LED Monitor,Electronics,2023-03-15,4,200,800
ORD04857,Shane Jones,Office Desk,Furniture,2023-08-20,2,300,600
ORD04858,Kenneth Lawrence,Laptop,Electronics,2023-08-10,2,800,1600
ORD04859,Lisa Bauer,LED Monitor,Electronics,2024-04-12,3,200,600
ORD04860,Sarah Hamilton,Coffee Maker,Home Appliance,2025-01-13,1,70,70
ORD04861,Daniel Smith,Desk Chair,Furniture,2025-03-29,5,150,750
ORD04862,Melissa Harmon,Desk Chair,Furniture,2024-06-06,3,150,450
ORD04863,Sergio Mcneil,Smartphone,Electronics,2023-10-19,1,600,600
ORD04864,Angelica Thornton,Smartphone,Electronics,2023-01-29,5,600,3000
ORD04865,David Boone,Tablet,Electronics,2023-02-08,3,350,1050
ORD04866,Ruth Johnson,Office Desk,Furniture,2024-04-19,1,300,300
ORD04867,Anthony Dean,Headphones,Electronics,2023-02-25,4,100,400
ORD04868,David Lara,Smartphone,Electronics,2022-05-19,3,600,1800
ORD04869,Deanna Lee,Smartphone,Electronics,2024-11-13,3,600,1800
ORD04870,Kaitlyn Beasley,LED Monitor,Electronics,2025-03-25,2,200,400
ORD04871,Kaitlyn Townsend,Water Bottle,Accessories,2023-05-02,3,20,60
ORD04872,Daniel Powers,Desk Chair,Furniture,2023-12-01,4,150,600
ORD04873,Joseph Smith,Tablet,Electronics,2024-08-06,4,350,1400
ORD04874,Steve Cowan,LED Monitor,Electronics,2024-05-13,4,200,800
ORD04875,Jennifer Baldwin,Office Desk,Furniture,2023-12-07,3,300,900
ORD04876,Whitney Jarvis,Desk Chair,Furniture,2022-06-22,4,150,600
ORD04877,Perry Shah,Backpack,Accessories,2024-07-27,4,50,200
ORD04878,John King,Backpack,Accessories,2023-12-29,1,50,50
ORD04879,Teresa Ross,Laptop,Electronics,2023-09-01,5,800,4000
ORD04880,Julie Rodriguez,Smartphone,Electronics,2025-04-15,3,600,1800
ORD04881,David Short,Tablet,Electronics,2023-01-02,2,350,700
ORD04882,Thomas Sanchez,Desk Chair,Furniture,2023-10-11,2,150,300
ORD04883,Thomas Robinson,Backpack,Accessories,2024-09-24,2,50,100
ORD04884,Richard Rivera,Backpack,Accessories,2023-12-27,5,50,250
ORD04885,Melissa Diaz,Desk Chair,Furniture,2022-10-06,2,150,300
ORD04886,Stephanie Martin,Desk Chair,Furniture,2023-05-04,3,150,450
ORD04887,Rebecca Jacobs,Desk Chair,Furniture,2023-08-21,3,150,450
ORD04888,Jonathan Mcdonald,LED Monitor,Electronics,2025-04-12,2,200,400
ORD04889,Susan Garrett,Water Bottle,Accessories,2024-04-16,2,20,40
ORD04890,Tiffany Holder,Smartphone,Electronics,2025-04-18,1,600,600
ORD04891,Timothy Montes DVM,Laptop,Electronics,2022-09-06,1,800,800
ORD04892,Daniel Brown,Desk Chair,Furniture,2023-08-22,1,150,150
ORD04893,Michael Montes,Coffee Maker,Home Appliance,2025-03-21,3,70,210
ORD04894,Amanda Patel,Headphones,Electronics,2024-06-15,3,100,300
ORD04895,Mike Tucker MD,Desk Chair,Furniture,2023-06-10,2,150,300
ORD04896,Anna Lee,Coffee Maker,Home Appliance,2024-09-20,4,70,280
ORD04897,Christina Thompson,Water Bottle,Accessories,2022-10-17,2,20,40
ORD04898,Cindy Santos,LED Monitor,Electronics,2023-05-16,4,200,800
ORD04899,Cynthia Taylor,Office Desk,Furniture,2023-12-30,4,300,1200
ORD04900,Margaret Silva,Coffee Maker,Home Appliance,2024-12-02,5,70,350
ORD04901,Christopher Barton,LED Monitor,Electronics,2022-08-31,5,200,1000
ORD04902,Colleen Barnes,Coffee Maker,Home Appliance,2023-04-17,4,70,280
ORD04903,Daniel Ortega,Tablet,Electronics,2023-06-15,3,350,1050
ORD04904,Sabrina Rich,Laptop,Electronics,2022-12-25,5,800,4000
ORD04905,Miranda Barnes,Smartphone,Electronics,2024-04-29,5,600,3000
ORD04906,Nicole Bowman,Tablet,Electronics,2022-11-02,4,350,1400
ORD04907,Eric Burke,Backpack,Accessories,2024-10-31,5,50,250
ORD04908,Amber Allen PhD,Water Bottle,Accessories,2025-04-22,5,20,100
ORD04909,Alicia Garcia,Desk Chair,Furniture,2023-06-20,3,150,450
ORD04910,Matthew Wood,Headphones,Electronics,2024-01-29,4,100,400
ORD04911,Stephanie Hughes,Smartphone,Electronics,2024-04-30,3,600,1800
ORD04912,Adrian Robbins,Backpack,Accessories,2024-01-04,1,50,50
ORD04913,Tracey Wood,LED Monitor,Electronics,2022-11-12,2,200,400
ORD04914,Michael Merritt,Smartphone,Electronics,2023-09-25,1,600,600
ORD04915,Steven Parks,LED Monitor,Electronics,2024-08-19,3,200,600
ORD04916,Melvin Martinez,Office Desk,Furniture,2024-10-02,3,300,900
ORD04917,Anthony Stephens,Office Desk,Furniture,2024-05-01,4,300,1200
ORD04918,Pamela Finley,Laptop,Electronics,2025-01-20,5,800,4000
ORD04919,Roger Vazquez,Backpack,Accessories,2023-03-13,1,50,50
ORD04920,Jason Carlson,Office Desk,Furniture,2023-02-27,4,300,1200
ORD04921,Ashley May,Water Bottle,Accessories,2022-07-20,5,20,100
ORD04922,Daniel Collins,LED Monitor,Electronics,2022-07-21,1,200,200
ORD04923,Amy Taylor,Water Bottle,Accessories,2024-12-24,5,20,100
ORD04924,Richard Gallagher,Tablet,Electronics,2023-01-16,2,350,700
ORD04925,Michael Jenkins DDS,Tablet,Electronics,2024-12-04,3,350,1050
ORD04926,Michael White,Backpack,Accessories,2024-03-13,1,50,50
ORD04927,Jordan Nielsen,Backpack,Accessories,2024-01-28,3,50,150
ORD04928,Monica Alexander,Smartphone,Electronics,2023-11-25,3,600,1800
ORD04929,Sarah Pollard,Office Desk,Furniture,2023-08-24,5,300,1500
ORD04930,Vanessa Daniels,Backpack,Accessories,2024-12-21,3,50,150
ORD04931,Shannon Nguyen DDS,Headphones,Electronics,2022-06-10,1,100,100
ORD04932,Todd Ferguson,Coffee Maker,Home Appliance,2024-10-21,3,70,210
ORD04933,Samuel Acevedo,Office Desk,Furniture,2025-02-02,1,300,300
ORD04934,Daniel Peck,Backpack,Accessories,2024-08-15,5,50,250
ORD04935,Melissa Martin,Tablet,Electronics,2023-11-28,2,350,700
ORD04936,Peter Peters,Laptop,Electronics,2023-09-24,4,800,3200
ORD04937,Sean Walters,Coffee Maker,Home Appliance,2023-09-16,3,70,210
ORD04938,Kevin Harrington,Tablet,Electronics,2023-05-01,5,350,1750
ORD04939,Brittany Tate,Desk Chair,Furniture,2023-11-20,2,150,300
ORD04940,Matthew Moore,Headphones,Electronics,2022-09-11,2,100,200
ORD04941,Michael Harmon,Headphones,Electronics,2024-01-16,4,100,400
ORD04942,Rita Harvey,Headphones,Electronics,2025-01-24,5,100,500
ORD04943,Mrs. Emily Hernandez,LED Monitor,Electronics,2022-07-10,4,200,800
ORD04944,Cheyenne Aguilar,Office Desk,Furniture,2024-08-25,4,300,1200
ORD04945,Annette Hancock,LED Monitor,Electronics,2023-10-13,5,200,1000
ORD04946,Sheryl Gallegos,Backpack,Accessories,2022-07-30,1,50,50
ORD04947,Kendra Cisneros,Smartphone,Electronics,2024-09-22,1,600,600
ORD04948,Francisco Barrett,Desk Chair,Furniture,2024-01-26,3,150,450
ORD04949,Allison Griffin,Tablet,Electronics,2025-01-06,5,350,1750
ORD04950,Amanda Thomas,Desk Chair,Furniture,2024-12-09,1,150,150
ORD04951,Daniel Hayes,Office Desk,Furniture,2025-03-13,3,300,900
ORD04952,Sherry Ferguson,LED Monitor,Electronics,2022-10-24,4,200,800
ORD04953,Eric Griffith,Desk Chair,Furniture,2023-05-11,1,150,150
ORD04954,Charles Lam,Headphones,Electronics,2022-10-30,2,100,200
ORD04955,Matthew Miller,Office Desk,Furniture,2022-11-18,1,300,300
ORD04956,Courtney Peterson,Coffee Maker,Home Appliance,2025-01-14,1,70,70
ORD04957,Charles Glass,Smartphone,Electronics,2025-05-02,4,600,2400
ORD04958,Jennifer Salas,Tablet,Electronics,2024-08-23,5,350,1750
ORD04959,Scott Morris,Headphones,Electronics,2023-09-14,4,100,400
ORD04960,Lawrence Smith,Desk Chair,Furniture,2023-12-16,2,150,300
ORD04961,Nicole Mills,Headphones,Electronics,2022-09-19,5,100,500
ORD04962,Joseph Christensen,Tablet,Electronics,2024-11-20,5,350,1750
ORD04963,Alexis Taylor,LED Monitor,Electronics,2024-06-20,5,200,1000
ORD04964,Dr. Michael Carpenter,Laptop,Electronics,2024-02-11,1,800,800
ORD04965,Edward Sharp,Office Desk,Furniture,2023-10-27,1,300,300
ORD04966,Anthony Lawson,Backpack,Accessories,2025-04-28,5,50,250
ORD04967,Christopher Lawson,Smartphone,Electronics,2024-01-03,1,600,600
ORD04968,John Pierce,LED Monitor,Electronics,2024-10-19,2,200,400
ORD04969,Todd Pearson,Coffee Maker,Home Appliance,2023-07-09,4,70,280
ORD04970,William Mejia,Office Desk,Furniture,2025-02-15,3,300,900
ORD04971,Kristin Summers,LED Monitor,Electronics,2024-02-13,3,200,600
ORD04972,Bobby Morris,Smartphone,Electronics,2024-06-27,5,600,3000
ORD04973,Courtney Bell,Office Desk,Furniture,2023-03-31,2,300,600
ORD04974,John Carpenter,Smartphone,Electronics,2024-08-07,4,600,2400
ORD04975,Charles Vasquez,Coffee Maker,Home Appliance,2024-08-03,3,70,210
ORD04976,Mrs. Norma Shaffer,Laptop,Electronics,2024-01-06,4,800,3200
ORD04977,Daniel Morris,Desk Chair,Furniture,2023-07-14,2,150,300
ORD04978,John Wilson,Desk Chair,Furniture,2022-09-04,3,150,450
ORD04979,Mary Romero,Office Desk,Furniture,2025-01-23,4,300,1200
ORD04980,Teresa Garcia,Desk Chair,Furniture,2024-02-12,3,150,450
ORD04981,Amy Robinson,Office Desk,Furniture,2023-04-09,4,300,1200
ORD04982,Denise Smith,Desk Chair,Furniture,2024-02-16,3,150,450
ORD04983,Isaac Small,Laptop,Electronics,2022-06-15,3,800,2400
